genoName,genoStart,genoEnd,strand,repName,repClass,repFamily,repStart,repEnd
chr7,9355609,9355759,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,9355738,9358754,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,9458149,9458529,-,HERVH-int,LTR,ERV1,0,7713
chr7,9458529,9458766,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,9458746,9463766,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,12660220,12660627,+,HERVH-int,LTR,ERV1,1,446
chr7,12660761,12663554,+,HERVH-int,LTR,ERV1,801,3601
chr7,12663545,12664338,+,HERVH-int,LTR,ERV1,3840,4729
chr7,12664332,12664591,+,HERVH-int,LTR,ERV1,5756,6016
chr7,12664584,12665129,+,HERVH-int,LTR,ERV1,7157,7713
chr7,17414505,17419342,+,HERVH-int,LTR,ERV1,23,5149
chr7,17419333,17419765,+,HERVH-int,LTR,ERV1,5590,6016
chr7,17419758,17420333,+,HERVH-int,LTR,ERV1,7157,7713
chr7,20121168,20124011,+,HERVH-int,LTR,ERV1,1,2995
chr7,20123990,20124840,+,HERVH-int,LTR,ERV1,3140,3992
chr7,20124844,20125470,+,HERVH-int,LTR,ERV1,4489,5149
chr7,20125518,20125723,+,HERVH-int,LTR,ERV1,5615,5819
chr7,20125723,20126099,+,HERVH-int,LTR,ERV1,7324,7713
chr7,20547111,20547176,+,HERVH-int,LTR,ERV1,1,65
chr7,20547152,20548843,+,HERVH-int,LTR,ERV1,1299,2987
chr7,20548837,20548985,+,HERVH-int,LTR,ERV1,3140,3290
chr7,20548975,20550699,+,HERVH-int,LTR,ERV1,3478,5364
chr7,20550700,20550912,+,HERVH-int,LTR,ERV1,5600,5819
chr7,20550910,20551287,+,HERVH-int,LTR,ERV1,7322,7713
chr7,22703767,22703805,+,HERVH-int,LTR,ERV1,1,39
chr7,22703805,22707656,+,HERVH-int,LTR,ERV1,18,3992
chr7,22707660,22708325,+,HERVH-int,LTR,ERV1,4489,5149
chr7,22708305,22708542,+,HERVH-int,LTR,ERV1,5588,5819
chr7,22708540,22708903,+,HERVH-int,LTR,ERV1,7322,7713
chr7,22913829,22914257,+,HERVH-int,LTR,ERV1,1,459
chr7,22914317,22916350,+,HERVH-int,LTR,ERV1,801,2830
chr7,22916350,22916582,+,HERVH-int,LTR,ERV1,3357,3587
chr7,22916576,22917745,+,HERVH-int,LTR,ERV1,3806,4910
chr7,22917745,22918006,+,HERVH-int,LTR,ERV1,5747,6016
chr7,22917999,22918552,+,HERVH-int,LTR,ERV1,7157,7713
chr7,24396699,24399694,+,HERVH-int,LTR,ERV1,1,2995
chr7,24399673,24399820,+,HERVH-int,LTR,ERV1,3140,3290
chr7,24399819,24400310,+,HERVH-int,LTR,ERV1,3500,3993
chr7,24400312,24400951,+,HERVH-int,LTR,ERV1,4488,5149
chr7,24400952,24401167,+,HERVH-int,LTR,ERV1,5600,5819
chr7,24401165,24401545,+,HERVH-int,LTR,ERV1,7322,7713
chr7,26024639,26025231,-,HERVH-int,LTR,ERV1,0,7713
chr7,26025232,26025891,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,26025893,26026393,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,26026383,26026531,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,26026525,26029368,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,29785391,29788241,+,HERVH-int,LTR,ERV1,1,2987
chr7,29788235,29788381,+,HERVH-int,LTR,ERV1,3140,3290
chr7,29788380,29788872,+,HERVH-int,LTR,ERV1,3500,3993
chr7,29788874,29792127,+,HERVH-int,LTR,ERV1,4488,7713
chr7,30479952,30480380,+,HERVH-int,LTR,ERV1,1,459
chr7,30480439,30482647,+,HERVH-int,LTR,ERV1,801,2995
chr7,30482626,30483081,+,HERVH-int,LTR,ERV1,3140,3592
chr7,30483074,30484480,+,HERVH-int,LTR,ERV1,3813,5149
chr7,30484497,30484918,+,HERVH-int,LTR,ERV1,7277,7713
chr7,31467260,31467633,-,HERVH-int,LTR,ERV1,0,7713
chr7,31467633,31467849,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,31467850,31468512,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,31468515,31469369,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,31469355,31471626,-,HERVH-int,LTR,ERV1,-4721,2992
chr7,31471621,31471974,-,HERVH-int,LTR,ERV1,-7361,352
chr7,32833019,32836612,+,HERVH-int,LTR,ERV1,1,3993
chr7,32836609,32837278,+,HERVH-int,LTR,ERV1,4481,5149
chr7,32837279,32837495,+,HERVH-int,LTR,ERV1,5600,5819
chr7,32837485,32837872,+,HERVH-int,LTR,ERV1,7312,7713
chr7,32839182,32839608,-,HERVH-int,LTR,ERV1,0,7713
chr7,32839611,32840097,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,32840101,32840249,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,32840243,32843098,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,34300571,34300944,-,HERVH-int,LTR,ERV1,0,7713
chr7,34300944,34301161,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,34301162,34301823,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,34301825,34302317,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,34302307,34302455,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,34302449,34303128,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,34303134,34305131,-,HERVH-int,LTR,ERV1,-5618,2095
chr7,42871056,42871426,-,HERVH-int,LTR,ERV1,0,7713
chr7,42871424,42871640,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,42871641,42872304,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,42872306,42872811,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,42872801,42872951,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,42872930,42875921,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,51600720,51600764,+,HERVH-int,LTR,ERV1,1264,1307
chr7,51870332,51872089,+,HERVH-int,LTR,ERV1,1,1667
chr7,52333029,52333570,-,HERVH-int,LTR,ERV1,0,7713
chr7,52333624,52333861,-,HERVH-int,LTR,ERV1,-765,6948
chr7,52333848,52335375,-,HERVH-int,LTR,ERV1,-2452,5261
chr7,52335369,52338671,-,HERVH-int,LTR,ERV1,-4126,3587
chr7,64679549,64684603,+,HERVH-int,LTR,ERV1,728,5498
chr7,64684606,64686521,+,HERVH-int,LTR,ERV1,4737,8109
chr7,68218086,68218291,-,HERVH-int,LTR,ERV1,-7498,215
chr7,75779309,75779777,+,HERVH-int,LTR,ERV1,1,459
chr7,75780002,75781535,+,HERVH-int,LTR,ERV1,458,1978
chr7,75781936,75782402,+,HERVH-int,LTR,ERV1,1,459
chr7,75782462,75783518,+,HERVH-int,LTR,ERV1,663,1685
chr7,75783811,75787363,+,HERVH-int,LTR,ERV1,1367,4989
chr7,75787674,75787713,+,HERVH-int,LTR,ERV1,4990,5014
chr7,75787712,75788163,+,HERVH-int,LTR,ERV1,7270,7713
chr7,77340369,77340798,+,HERVH-int,LTR,ERV1,1,459
chr7,77340856,77342939,+,HERVH-int,LTR,ERV1,791,2830
chr7,77342939,77343306,+,HERVH-int,LTR,ERV1,3357,3736
chr7,77343316,77344490,+,HERVH-int,LTR,ERV1,3994,5149
chr7,77344481,77344901,+,HERVH-int,LTR,ERV1,5590,6016
chr7,77344894,77345449,+,HERVH-int,LTR,ERV1,7157,7712
chr7,83460120,83463207,+,HERVH-int,LTR,ERV1,1,3290
chr7,83463197,83463702,+,HERVH-int,LTR,ERV1,3492,3993
chr7,83463704,83464361,+,HERVH-int,LTR,ERV1,4488,5149
chr7,83464362,83464563,+,HERVH-int,LTR,ERV1,5600,5819
chr7,83464561,83464936,+,HERVH-int,LTR,ERV1,7322,7713
chr7,92479587,92480028,-,HERVH-int,LTR,ERV1,0,7713
chr7,92480008,92484840,-,HERVH-int,LTR,ERV1,-1290,5364
chr7,93395063,93397342,+,HERVH-int,LTR,ERV1,724,2992
chr7,93397328,93397476,+,HERVH-int,LTR,ERV1,3140,3290
chr7,93397466,93397976,+,HERVH-int,LTR,ERV1,3492,4000
chr7,93397971,93398617,+,HERVH-int,LTR,ERV1,4489,5149
chr7,93398618,93398834,+,HERVH-int,LTR,ERV1,5600,5819
chr7,93398832,93399212,+,HERVH-int,LTR,ERV1,7322,7713
chr7,93640346,93643259,+,HERVH-int,LTR,ERV1,1,2987
chr7,93643253,93643401,+,HERVH-int,LTR,ERV1,3140,3290
chr7,93643391,93643891,+,HERVH-int,LTR,ERV1,3492,3993
chr7,93643893,93644555,+,HERVH-int,LTR,ERV1,4488,5149
chr7,93644552,93644771,+,HERVH-int,LTR,ERV1,5597,5819
chr7,93644769,93645145,+,HERVH-int,LTR,ERV1,7322,7713
chr7,99723575,99724009,+,HERVH-int,LTR,ERV1,1,472
chr7,99724068,99728279,+,HERVH-int,LTR,ERV1,575,5286
chr7,99728279,99729506,+,HERVH-int,LTR,ERV1,6489,7713
chr7,100925554,100926411,+,HERVH-int,LTR,ERV1,3141,4000
chr7,100926406,100927013,+,HERVH-int,LTR,ERV1,4489,5149
chr7,100927014,100927230,+,HERVH-int,LTR,ERV1,5600,5819
chr7,100927230,100927604,+,HERVH-int,LTR,ERV1,7324,7713
chr7,106528181,106528734,-,HERVH-int,LTR,ERV1,0,7713
chr7,106528728,106528993,-,HERVH-int,LTR,ERV1,-1698,6015
chr7,106529021,106530769,-,HERVH-int,LTR,ERV1,-2879,4834
chr7,106530748,106532964,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,106533024,106533190,-,HERVH-int,LTR,ERV1,-7254,459
chr7,106830073,106835246,+,HERVH-int,LTR,ERV1,1,5095
chr7,106835465,106838081,+,HERVH-int,LTR,ERV1,5086,7713
chr7,109592260,109592639,-,HERVH-int,LTR,ERV1,0,7713
chr7,109592639,109592876,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,109592856,109593519,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,109593521,109597186,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,109642141,109642700,-,HERVH-int,LTR,ERV1,0,7713
chr7,109642694,109643108,-,HERVH-int,LTR,ERV1,-1699,6014
chr7,109643105,109644292,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,109644282,109644650,-,HERVH-int,LTR,ERV1,-3977,3736
chr7,109644650,109647163,-,HERVH-int,LTR,ERV1,-4883,2830
chr7,113234902,113235280,-,HERVH-int,LTR,ERV1,0,7713
chr7,113235280,113235343,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,113235347,113235784,-,HERVH-int,LTR,ERV1,-3783,3930
chr7,113235774,113235922,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,113235916,113238837,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,116456081,116458904,+,HERVH-int,LTR,ERV1,17,2985
chr7,116458900,116459048,+,HERVH-int,LTR,ERV1,3140,3290
chr7,116459038,116459542,+,HERVH-int,LTR,ERV1,3492,3993
chr7,116459544,116460175,+,HERVH-int,LTR,ERV1,4488,5149
chr7,116460176,116460392,+,HERVH-int,LTR,ERV1,5600,5819
chr7,116460390,116460742,+,HERVH-int,LTR,ERV1,7322,7713
chr7,120009631,120010006,+,HERVH-int,LTR,ERV1,1,375
chr7,120010067,120012295,+,HERVH-int,LTR,ERV1,793,2995
chr7,120012274,120013123,+,HERVH-int,LTR,ERV1,3140,3991
chr7,120013122,120013789,+,HERVH-int,LTR,ERV1,4481,5149
chr7,120013790,120014002,+,HERVH-int,LTR,ERV1,5600,5819
chr7,120014000,120014391,+,HERVH-int,LTR,ERV1,7322,7713
chr7,120777024,120777403,-,HERVH-int,LTR,ERV1,0,7713
chr7,120777401,120777629,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,120777619,120779329,-,HERVH-int,LTR,ERV1,-1290,5364
chr7,120779328,120779478,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,120779457,120782483,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,120886068,120886453,-,HERVH-int,LTR,ERV1,0,7713
chr7,120886445,120886661,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,120886665,120887325,-,HERVH-int,LTR,ERV1,-2567,5146
chr7,120887327,120887816,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,120887815,120887985,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,120887957,120890981,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,121315819,121318970,+,HERVH-int,LTR,ERV1,1,2995
chr7,121318949,121319099,+,HERVH-int,LTR,ERV1,3140,3290
chr7,121319103,121319594,+,HERVH-int,LTR,ERV1,3505,3993
chr7,121319596,121320259,+,HERVH-int,LTR,ERV1,4488,5149
chr7,121320260,121320476,+,HERVH-int,LTR,ERV1,5600,5819
chr7,121320476,121320854,+,HERVH-int,LTR,ERV1,7324,7713
chr7,121564047,121564426,-,HERVH-int,LTR,ERV1,0,7713
chr7,121564424,121564640,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,121564641,121565304,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,121565306,121569267,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,122817178,122820468,+,HERVH-int,LTR,ERV1,1,3290
chr7,122820458,122820542,+,HERVH-int,LTR,ERV1,3492,3574
chr7,122820858,122821289,+,HERVH-int,LTR,ERV1,3575,3992
chr7,122821285,122821955,+,HERVH-int,LTR,ERV1,4478,5149
chr7,122821956,122822172,+,HERVH-int,LTR,ERV1,5600,5819
chr7,122822170,122822550,+,HERVH-int,LTR,ERV1,7322,7713
chr7,124729557,124732432,+,HERVH-int,LTR,ERV1,1,2987
chr7,124732426,124732574,+,HERVH-int,LTR,ERV1,3140,3290
chr7,124732564,124733065,+,HERVH-int,LTR,ERV1,3492,3993
chr7,124733067,124733730,+,HERVH-int,LTR,ERV1,4488,5149
chr7,124733731,124733947,+,HERVH-int,LTR,ERV1,5600,5819
chr7,124733945,124734324,+,HERVH-int,LTR,ERV1,7322,7713
chr7,124961062,124961499,-,HERVH-int,LTR,ERV1,0,7713
chr7,124961503,124962112,-,HERVH-int,LTR,ERV1,-2081,5675
chr7,124962114,124962971,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,124962950,124963952,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,125259794,125259939,-,HERVH-int,LTR,ERV1,-1969,5744
chr7,125259940,125260597,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,125260599,125261104,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,125261094,125261244,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,125261223,125264188,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,125910415,125913392,+,HERVH-int,LTR,ERV1,1,2987
chr7,125913386,125913536,+,HERVH-int,LTR,ERV1,3140,3290
chr7,125913540,125914031,+,HERVH-int,LTR,ERV1,3505,3993
chr7,125914033,125914695,+,HERVH-int,LTR,ERV1,4488,5149
chr7,125914696,125914912,+,HERVH-int,LTR,ERV1,5600,5819
chr7,125914910,125915290,+,HERVH-int,LTR,ERV1,7322,7713
chr7,125917967,125923102,+,HERVH-int,LTR,ERV1,1,5145
chr7,125923099,125923323,+,HERVH-int,LTR,ERV1,5593,5819
chr7,125923321,125923700,+,HERVH-int,LTR,ERV1,7322,7713
chr7,138329687,138330117,+,HERVH-int,LTR,ERV1,1,446
chr7,138330192,138332266,+,HERVH-int,LTR,ERV1,793,2830
chr7,138332266,138333464,+,HERVH-int,LTR,ERV1,3357,5286
chr7,138333464,138334099,+,HERVH-int,LTR,ERV1,7079,7713
chr7,138364699,138365950,+,HERVH-int,LTR,ERV1,1746,2995
chr7,138365929,138367635,+,HERVH-int,LTR,ERV1,3140,5131
chr7,138367609,138367866,+,HERVH-int,LTR,ERV1,7458,7713
chr7,139461863,139464526,+,HERVH-int,LTR,ERV1,1,2830
chr7,139464526,139465412,+,HERVH-int,LTR,ERV1,3357,4573
chr7,139465718,139466471,+,HERVH-int,LTR,ERV1,4196,4944
chr7,139466438,139466703,+,HERVH-int,LTR,ERV1,5747,6016
chr7,139466696,139467289,+,HERVH-int,LTR,ERV1,7157,7713
chr7,141578475,141578866,-,HERVH-int,LTR,ERV1,0,7713
chr7,141578866,141579095,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,141579086,141581162,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,141581156,141584040,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,143105505,143105988,+,HERVH-int,LTR,ERV1,1,459
chr7,143106010,143108058,+,HERVH-int,LTR,ERV1,800,2830
chr7,143108058,143109320,+,HERVH-int,LTR,ERV1,3357,4719
chr7,143109311,143109569,+,HERVH-int,LTR,ERV1,5757,6014
chr7,143109564,143110124,+,HERVH-int,LTR,ERV1,7157,7713
chr7,143537666,143538043,-,HERVH-int,LTR,ERV1,0,7713
chr7,143538043,143538258,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,143538259,143538919,-,HERVH-int,LTR,ERV1,-2564,5149
chr7,143538921,143539420,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,143539410,143539560,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,143539539,143542506,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,143786954,143789926,+,HERVH-int,LTR,ERV1,1,2995
chr7,143789905,143790055,+,HERVH-int,LTR,ERV1,3140,3290
chr7,143790045,143790544,+,HERVH-int,LTR,ERV1,3492,3993
chr7,143790546,143791206,+,HERVH-int,LTR,ERV1,4488,5149
chr7,143791207,143791422,+,HERVH-int,LTR,ERV1,5600,5819
chr7,143791422,143791799,+,HERVH-int,LTR,ERV1,7324,7713
chr7,144208298,144208465,-,HERVH-int,LTR,ERV1,0,7713
chr7,144208443,144208686,-,HERVH-int,LTR,ERV1,-2990,4723
chr7,144208688,144208774,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,144342216,144342302,+,HERVH-int,LTR,ERV1,3908,3993
chr7,144342304,144342547,+,HERVH-int,LTR,ERV1,4488,4723
chr7,144342525,144342692,+,HERVH-int,LTR,ERV1,7550,7713
chr7,146243818,146244197,-,HERVH-int,LTR,ERV1,0,7713
chr7,146244195,146244412,-,HERVH-int,LTR,ERV1,-1894,5819
chr7,146244416,146245076,-,HERVH-int,LTR,ERV1,-2567,5146
chr7,146245078,146245581,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,146245571,146245719,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,146245713,146248812,-,HERVH-int,LTR,ERV1,-4726,2987
chr7,148309826,148310983,-,HERVH-int,LTR,ERV1,0,7713
chr7,148310956,148311568,-,HERVH-int,LTR,ERV1,-1333,6380
chr7,148311554,148311738,-,HERVH-int,LTR,ERV1,-3033,4680
chr7,148311740,148312246,-,HERVH-int,LTR,ERV1,-3720,3993
chr7,148312236,148312386,-,HERVH-int,LTR,ERV1,-4423,3290
chr7,148312365,148315203,-,HERVH-int,LTR,ERV1,-4718,2995
chr7,150307703,150312283,+,HERVH-int,LTR,ERV1,1,4432
chr7,150312679,150312756,+,HERVH-int,LTR,ERV1,7568,7651
chr8,112196277,112199241,+,HERVH-int,LTR,ERV1,1,2995
chr8,85063240,85066515,+,HERVH-int,LTR,ERV1,1,3290
chr8,3238406,3238779,-,HERVH-int,LTR,ERV1,-1,7712
chr8,3238779,3239003,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,3239000,3239698,-,HERVH-int,LTR,ERV1,-2568,5145
chr8,3239692,3240550,-,HERVH-int,LTR,ERV1,-3713,4000
chr8,3240529,3243316,-,HERVH-int,LTR,ERV1,-4718,2995
chr8,5436869,5437252,-,HERVH-int,LTR,ERV1,0,7713
chr8,5437245,5437458,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,5437440,5438122,-,HERVH-int,LTR,ERV1,-2544,5169
chr8,5438122,5438975,-,HERVH-int,LTR,ERV1,-3718,3995
chr8,5438954,5441896,-,HERVH-int,LTR,ERV1,-4718,2995
chr8,7402742,7405835,+,HERVH-int,LTR,ERV1,1,2987
chr8,7405829,7405974,+,HERVH-int,LTR,ERV1,3140,3290
chr8,7405973,7406464,+,HERVH-int,LTR,ERV1,3500,3993
chr8,7406466,7407126,+,HERVH-int,LTR,ERV1,4488,5149
chr8,7407127,7407343,+,HERVH-int,LTR,ERV1,5600,5819
chr8,7407341,7407721,+,HERVH-int,LTR,ERV1,7322,7713
chr8,7903871,7904251,-,HERVH-int,LTR,ERV1,0,7713
chr8,7904249,7904465,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,7904466,7905126,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,7905128,7905619,-,HERVH-int,LTR,ERV1,-3720,3993
chr8,7905618,7905764,-,HERVH-int,LTR,ERV1,-4423,3290
chr8,7905758,7908851,-,HERVH-int,LTR,ERV1,-4726,2987
chr8,8169076,8171970,+,HERVH-int,LTR,ERV1,1,2993
chr8,8171955,8172260,+,HERVH-int,LTR,ERV1,3140,3441
chr8,8180584,8181138,+,HERVH-int,LTR,ERV1,3442,3993
chr8,8181140,8181743,+,HERVH-int,LTR,ERV1,4488,5089
chr8,8182810,8182876,+,HERVH-int,LTR,ERV1,5090,5149
chr8,8182877,8183084,+,HERVH-int,LTR,ERV1,5600,5819
chr8,8183084,8183461,+,HERVH-int,LTR,ERV1,7324,7713
chr8,9059313,9059688,-,HERVH-int,LTR,ERV1,0,7713
chr8,9059688,9059904,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,9059905,9061638,-,HERVH-int,LTR,ERV1,-1290,5364
chr8,9061628,9061776,-,HERVH-int,LTR,ERV1,-4423,3290
chr8,9061755,9064791,-,HERVH-int,LTR,ERV1,-4718,2995
chr8,9803343,9803615,+,HERVH-int,LTR,ERV1,1,291
chr8,9803885,9804103,+,HERVH-int,LTR,ERV1,292,446
chr8,9804130,9806952,+,HERVH-int,LTR,ERV1,801,3587
chr8,9806940,9808096,+,HERVH-int,LTR,ERV1,3800,5260
chr8,9808096,9808385,+,HERVH-int,LTR,ERV1,5747,6016
chr8,9808378,9808930,+,HERVH-int,LTR,ERV1,7157,7713
chr8,10571483,10575679,+,HERVH-int,LTR,ERV1,1,3993
chr8,10575681,10576344,+,HERVH-int,LTR,ERV1,4488,5149
chr8,10576345,10576937,+,HERVH-int,LTR,ERV1,7324,7713
chr8,12482201,12482578,-,HERVH-int,LTR,ERV1,0,7713
chr8,12482578,12482785,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,12482786,12482852,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,12483917,12484522,-,HERVH-int,LTR,ERV1,-2623,5090
chr8,12484524,12485078,-,HERVH-int,LTR,ERV1,-3720,3993
chr8,12493402,12493707,-,HERVH-int,LTR,ERV1,-4272,3441
chr8,12493692,12496589,-,HERVH-int,LTR,ERV1,-4720,2993
chr8,27873168,27873353,+,HERVH-int,LTR,ERV1,7532,7713
chr8,38000668,38003696,-,HERVH-int,LTR,ERV1,-4377,3336
chr8,49420159,49424996,+,HERVH-int,LTR,ERV1,1,5149
chr8,49424987,49425414,+,HERVH-int,LTR,ERV1,5590,6016
chr8,49425407,49425961,+,HERVH-int,LTR,ERV1,7157,7713
chr8,60305802,60306353,-,HERVH-int,LTR,ERV1,-2,7711
chr8,60306346,60306767,-,HERVH-int,LTR,ERV1,-1697,6016
chr8,60306758,60311570,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,63147796,63148193,-,HERVH-int,LTR,ERV1,0,7713
chr8,63148196,63148609,-,HERVH-int,LTR,ERV1,-154,7559
chr8,63148602,63148865,-,HERVH-int,LTR,ERV1,-1697,6016
chr8,63148862,63150660,-,HERVH-int,LTR,ERV1,-2798,4915
chr8,63150646,63152865,-,HERVH-int,LTR,ERV1,-4721,2992
chr8,63152836,63153264,-,HERVH-int,LTR,ERV1,-7191,522
chr8,68973431,68976716,+,HERVH-int,LTR,ERV1,1,3290
chr8,68976706,68977206,+,HERVH-int,LTR,ERV1,3492,3993
chr8,68977208,68977844,+,HERVH-int,LTR,ERV1,4488,5149
chr8,68977845,68977995,+,HERVH-int,LTR,ERV1,5600,5748
chr8,68977997,68978314,+,HERVH-int,LTR,ERV1,7384,7713
chr8,71665028,71667597,+,HERVH-int,LTR,ERV1,1,2830
chr8,71667597,71667715,+,HERVH-int,LTR,ERV1,3357,3466
chr8,71668027,71669649,+,HERVH-int,LTR,ERV1,3467,5371
chr8,71669653,71670086,+,HERVH-int,LTR,ERV1,7283,7713
chr8,71675389,71678457,+,HERVH-int,LTR,ERV1,1,3290
chr8,71678447,71678952,+,HERVH-int,LTR,ERV1,3492,3993
chr8,71678954,71679616,+,HERVH-int,LTR,ERV1,4488,5149
chr8,71679617,71679835,+,HERVH-int,LTR,ERV1,5600,5819
chr8,71679835,71680213,+,HERVH-int,LTR,ERV1,7324,7713
chr8,79386539,79386918,-,HERVH-int,LTR,ERV1,0,7713
chr8,79386916,79387137,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,79387134,79387798,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,79387800,79388291,-,HERVH-int,LTR,ERV1,-3720,3993
chr8,79388290,79388440,-,HERVH-int,LTR,ERV1,-4423,3290
chr8,79388419,79391250,-,HERVH-int,LTR,ERV1,-4718,2995
chr8,81898395,81898946,-,HERVH-int,LTR,ERV1,0,7713
chr8,81898939,81899327,-,HERVH-int,LTR,ERV1,-1697,6016
chr8,81899326,81900425,-,HERVH-int,LTR,ERV1,-2852,4861
chr8,81900419,81900867,-,HERVH-int,LTR,ERV1,-4126,3587
chr8,81900846,81903565,-,HERVH-int,LTR,ERV1,-4718,2995
chr8,81914556,81918759,+,HERVH-int,LTR,ERV1,763,4983
chr8,81919057,81919097,+,HERVH-int,LTR,ERV1,4984,5020
chr8,81919101,81919523,+,HERVH-int,LTR,ERV1,7283,7713
chr8,83505103,83505481,-,HERVH-int,LTR,ERV1,0,7713
chr8,83505473,83505693,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,83505690,83507351,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,83507343,83507489,-,HERVH-int,LTR,ERV1,-4425,3288
chr8,83507486,83510519,-,HERVH-int,LTR,ERV1,-4729,2984
chr8,83544177,83545417,+,HERVH-int,LTR,ERV1,22,1629
chr8,83545973,83547212,+,HERVH-int,LTR,ERV1,1627,2845
chr8,83547202,83549680,+,HERVH-int,LTR,ERV1,3630,6016
chr8,83549673,83550229,+,HERVH-int,LTR,ERV1,7157,7713
chr8,85066505,85068174,+,HERVH-int,LTR,ERV1,3492,5149
chr8,85068175,85068378,+,HERVH-int,LTR,ERV1,5600,5819
chr8,85068376,85068745,+,HERVH-int,LTR,ERV1,7322,7713
chr8,88742649,88743029,-,HERVH-int,LTR,ERV1,0,7713
chr8,88743027,88743244,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,88743245,88743908,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,88743910,88744411,-,HERVH-int,LTR,ERV1,-3720,3993
chr8,88744401,88744549,-,HERVH-int,LTR,ERV1,-4423,3290
chr8,88744543,88747421,-,HERVH-int,LTR,ERV1,-4726,2987
chr8,90090657,90091036,-,HERVH-int,LTR,ERV1,0,7713
chr8,90091034,90091249,-,HERVH-int,LTR,ERV1,-1894,5819
chr8,90091246,90091911,-,HERVH-int,LTR,ERV1,-2564,5149
chr8,90091913,90092411,-,HERVH-int,LTR,ERV1,-3720,3993
chr8,90092401,90092549,-,HERVH-int,LTR,ERV1,-4423,3290
chr8,90092545,90095434,-,HERVH-int,LTR,ERV1,-4728,2985
chr8,91948427,91951377,+,HERVH-int,LTR,ERV1,1,2995
